user,total_sessions,avg_click_per_sesssion,flights_booked_success,hotels_booked_success,cancellations_count,trip_touched,avg_flight_discount_amount,avg_hotel_discount_amount,avg_flight_base_fare_usd,avg_hotel_price_per_room_night_usd,avg_hotel_night,distinct_airlines_used,birthdate,gender,is_married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,age_years,tenure_days,conversion_rate_per_session,cancellation_rate_on_bookings,preferred_airline,preferred_destination,avg_session_duration_min,sessions_per_month,avg_trip_length_days,return_flight_ratio,avg_checked_bags,avg_seats,avg_rooms_per_booking,hotel_booking_ratio,avg_checkin_gap_days,promo_responsiveness,loyalty_index,is_high_canceller,is_multi_booker,is_family_traveler,R_raw,F_raw,M_raw,R_score,F_score,M_score,RFM_sum,RFM_loyalty,CLTV,CLTV_level,persona,perk_offer
618780,8,16.125,3,3,0,3,0.15,,358.5566666666667,174.0,3.0,3,1989-01-15,F,False,True,usa,new york,JFK,40.64,-73.779,2023-02-25,36,953,0.75,0.0,Air Transat,AUS,2.0,1.3333333333333333,4.666666666666667,1.0,0.6666666666666666,1.0,1.0,1.0,9.783414004629629,0.0,2.0,,True,True,953,6,880.5566666666666,5,4,3.0,12.0,Medium,5283.34,Med,Loyal Low,✈️ Free Flight Upgrade
618815,8,12.125,0,1,0,1,0.05,0.15,,104.0,8.0,0,1992-08-26,F,False,True,usa,san francisco,SFO,37.619,-122.375,2023-02-25,33,953,0.125,0.0,,,1.5166666666666666,1.3333333333333333,,,,,1.0,1.0,1.7958333333333334,0.0,1.0,,,True,953,1,832.0,5,1,3.0,9.0,Medium,832.0,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
618881,9,16.77777777777778,3,2,0,3,0.15,,746.6366666666667,192.5,1.5,3,1960-09-25,F,True,False,usa,new york,JFK,40.64,-73.779,2023-02-25,65,953,0.5555555555555556,0.0,Conviasa,BNA,2.111111111111111,1.5,3.0,1.0,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,11.747723871527779,0.0,1.6666666666666667,,True,True,953,5,1035.3866666666668,5,3,3.0,11.0,Medium,5176.933333333334,Med,Loyal Low,✈️ Free Flight Upgrade
619079,8,78.0,4,4,1,5,,,277.2375,120.25,3.75,3,1978-09-13,M,False,False,usa,nashville,BNA,36.124,-86.678,2023-02-25,47,953,1.0,0.125,United Airlines,BFI,21.535416666666666,1.6,5.25,1.0,0.5,1.0,1.0,0.8,8.989465538194445,0.0,1.6,,True,,953,8,728.175,5,5,2.0,12.0,Medium,5825.4,Med,General - Moderate Traveler,🤝 Small Partner Discount
619109,8,11.375,1,1,0,1,,0.075,76.67,70.0,6.0,1,1984-05-24,F,False,False,usa,portland,PWM,43.646,-70.309,2023-02-25,41,953,0.25,0.0,Allegiant Air,LGA,1.4166666666666667,1.6,7.0,1.0,0.0,1.0,1.0,1.0,7.895132638888889,0.0,2.0,,,,953,2,496.67,5,1,1.0,7.0,Low,993.34,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
619218,8,14.625,1,1,0,1,0.1,0.18333333333333332,710.51,189.0,3.0,1,1980-12-17,F,True,False,usa,orlando,MCO,28.429,-81.316,2023-02-25,44,953,0.25,0.0,Alaska Airlines,SJC,1.8104166666666666,1.6,4.0,1.0,0.0,1.0,1.0,1.0,5.7781887152777776,0.0,2.0,,,True,953,2,1277.51,5,1,4.0,10.0,Medium,2555.02,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
619321,8,19.125,6,7,0,7,0.1,0.05,218.76,180.0,2.2857142857142856,5,1970-10-14,F,True,True,usa,austin,AUS,30.194,-97.67,2023-02-25,54,953,1.625,0.0,Ryanair,DAL,2.347916666666667,1.3333333333333333,3.5,1.0,0.5,1.0,1.0,1.0,6.381814260912698,0.3076923076923077,1.8571428571428572,,True,True,953,13,630.1885714285713,5,5,2.0,12.0,Medium,8192.451428571427,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
619362,8,23.0,4,4,0,4,0.125,,747.2125,133.0,2.25,3,1977-01-16,F,True,False,usa,san francisco,SFO,37.619,-122.375,2023-02-25,48,953,1.0,0.0,United Airlines,BWI,2.845833333333333,1.6,3.25,1.0,0.5,1.25,1.25,1.0,6.639838671875,0.0,2.0,,True,True,953,8,1046.4625,5,5,3.0,13.0,Medium,8371.7,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
619432,8,12.625,3,3,0,4,0.25,0.05,416.62333333333333,132.66666666666666,7.0,3,1990-11-02,F,False,False,usa,el paso,ELP,31.807,-106.378,2023-02-25,34,953,0.75,0.0,Air Canada,ORD,1.5666666666666667,1.3333333333333333,6.333333333333333,1.0,1.0,1.3333333333333333,1.0,0.75,7.1006859375,0.16666666666666666,1.5,,True,,953,6,1345.29,5,4,4.0,13.0,High,8071.74,High,Loyal High,🏨✈️ Exclusive Free Night + Flight Deal
619520,9,9.11111111111111,2,2,0,2,,,390.26,87.0,1.0,2,1986-12-16,F,True,False,canada,ottawa,YOW,45.323,-75.669,2023-02-25,38,953,0.4444444444444444,0.0,AirTran Airways,HOU,1.1444444444444444,1.8,2.0,1.0,0.5,1.5,1.5,1.0,7.4257510416666666,0.0,2.0,,True,True,953,4,477.26,5,2,1.0,8.0,Low,1909.04,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
619615,8,16.25,4,4,0,4,0.2833333333333333,0.25,384.925,204.25,1.5,3,1975-02-21,F,False,False,usa,nashville,BNA,36.124,-86.678,2023-02-25,50,953,1.0,0.0,Delta Air Lines,LSQ,2.0125,1.3333333333333333,3.0,1.0,0.25,1.0,1.0,1.0,7.413694574652777,0.0,2.0,,True,,953,8,691.3,5,5,2.0,12.0,Medium,5530.4,Med,Loyal Low,✈️ Free Flight Upgrade
619918,8,15.125,3,2,0,3,0.1,0.05,340.12,87.0,0.5,3,1987-10-12,F,False,False,usa,san diego,SAN,32.733,-117.189,2023-02-25,37,953,0.625,0.0,AirTran Airways,BWI,1.8645833333333333,2.0,3.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,9.651677256944444,0.2,1.6666666666666667,,True,,953,5,383.62,5,3,1.0,9.0,Medium,1918.1,Low,Loyal Low,✈️ Free Flight Upgrade
619938,9,10.444444444444445,0,0,0,0,0.1,,,,,0,1998-03-23,F,False,False,usa,houston,IAH,29.98,-95.34,2023-02-25,27,953,0.0,,,,1.3018518518518518,1.8,,,,,,,,,,,,,953,0,,5,1,,6.0,,,,General Traveler,💌 Generic Travel Promo Code
619971,8,10.375,0,1,0,1,0.125,,,137.0,2.0,0,1985-02-04,F,True,False,usa,san diego,NZY,32.699,-117.215,2023-02-25,40,953,0.125,0.0,,,1.2895833333333333,1.6,,,,,1.0,1.0,4.627777777777778,0.0,1.0,,,True,953,1,274.0,5,1,1.0,7.0,Low,274.0,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
619983,8,14.125,0,1,0,1,0.1,0.2,,304.0,2.0,0,1939-05-28,F,True,False,usa,san diego,NZY,32.699,-117.215,2023-02-25,86,953,0.125,0.0,,,1.7375,1.3333333333333333,,,,,1.0,1.0,10.714583333333334,0.0,1.0,,,True,953,1,608.0,5,1,2.0,8.0,Low,608.0,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
619988,8,10.125,0,0,0,0,0.15,0.3,,,,0,2006-11-12,F,False,False,usa,providence,PVD,41.724,-71.428,2023-02-25,18,953,0.0,,,,1.2541666666666667,1.3333333333333333,,,,,,,,,,,,,953,0,,5,1,,6.0,,,,General Traveler,💌 Generic Travel Promo Code
620033,9,20.11111111111111,1,1,1,2,0.1,0.05,439.21,182.0,13.0,1,1956-08-27,F,True,False,usa,chicago,ORD,41.979,-87.904,2023-02-25,69,953,0.2222222222222222,0.5,AirTran Airways,DAL,13.027391088888889,1.5,14.0,1.0,1.0,2.0,1.0,0.5,308.65304444444445,0.0,1.0,True,,True,953,2,2805.21,5,1,5.0,11.0,Medium,5610.42,Med,General - Moderate Traveler,🤝 Small Partner Discount
620274,8,23.125,3,3,0,3,0.125,,458.24,177.66666666666666,2.0,3,1960-07-23,F,True,False,usa,tucson,DMA,32.166,-110.883,2023-02-26,65,952,0.75,0.0,Air France,DAL,2.8604166666666666,1.6,3.0,1.0,0.6666666666666666,1.0,1.0,1.0,8.607767766203704,0.3333333333333333,2.0,,True,True,952,6,813.5733333333333,5,4,3.0,12.0,Medium,4881.44,Med,Loyal Low,✈️ Free Flight Upgrade
620300,8,11.125,3,3,0,3,0.275,,556.1366666666667,96.33333333333333,0.6666666666666666,3,1975-01-20,F,True,True,usa,houston,IAH,29.98,-95.34,2023-02-26,50,952,0.75,0.0,Abu Dhabi Amiri Flight,JFK,1.3916666666666666,2.0,2.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,7.558027314814815,0.0,2.0,,True,True,952,6,620.3588888888888,5,4,2.0,11.0,Medium,3722.1533333333327,Med,Loyal Low,✈️ Free Flight Upgrade
620382,8,13.125,1,2,0,2,0.1,0.05,201.37,129.0,4.5,1,2006-09-02,F,False,True,usa,st. louis,STL,38.748,-90.36,2023-02-26,19,952,0.375,0.0,Southwest Airlines,AUS,1.6229166666666668,1.6,3.0,1.0,0.0,1.0,1.5,1.0,8.932358333333333,0.6666666666666666,1.5,,True,True,952,3,781.87,5,2,2.0,9.0,Medium,2345.61,Low,Business Flyer,🧳 Free Checked Bag + Flexible Booking
620394,8,15.875,1,2,0,2,0.15,,324.35,369.5,3.0,1,1987-12-26,M,False,True,canada,calgary,YYC,51.114,-114.02,2023-02-26,37,952,0.375,0.0,JetBlue Airways,LAX,2.002083333333333,1.3333333333333333,4.0,1.0,2.0,1.0,1.5,1.0,5.368284114583333,0.3333333333333333,1.5,,True,True,952,3,1432.85,5,2,4.0,11.0,Medium,4298.549999999999,Med,General - Moderate Traveler,🤝 Small Partner Discount
620453,8,14.375,1,1,0,1,0.25,0.1,622.49,101.0,2.0,1,1975-07-06,F,True,True,usa,richmond,RIC,37.505,-77.319,2023-02-26,50,952,0.25,0.0,AirTran Airways,DAL,1.7770833333333333,2.6666666666666665,3.0,1.0,1.0,2.0,2.0,1.0,4.862087847222222,0.5,2.0,,,True,952,2,824.49,5,1,3.0,9.0,Medium,1648.98,Low,Discount Hunter,💸 Special Discount Codes & Flash Deals
620690,8,11.125,1,1,0,2,0.125,0.075,425.13,87.0,9.0,1,1964-07-10,F,True,False,usa,philadelphia,PHL,39.872,-75.241,2023-02-26,61,952,0.25,0.0,Conviasa,SVZ,1.38125,1.6,1.0,1.0,2.0,1.0,1.0,0.5,13.830555555555556,0.5,1.0,,,True,952,2,1208.13,5,1,4.0,10.0,Medium,2416.26,Low,Discount Hunter,💸 Special Discount Codes & Flash Deals
620719,8,9.0,0,1,0,1,0.1,,,136.0,9.0,0,1998-01-28,F,False,False,usa,reno,RNO,39.498,-119.768,2023-02-26,27,952,0.125,0.0,,,1.125,2.0,,,,,1.0,1.0,7.867361111111111,0.0,1.0,,,,952,1,1224.0,5,1,4.0,10.0,Medium,1224.0,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
620884,8,50.5,4,3,1,5,0.25,0.05,174.6975,162.0,2.0,3,1990-04-17,F,False,False,usa,chicago,MDW,41.786,-87.752,2023-02-26,35,952,0.875,0.14285714285714285,Air Canada,YOW,18.158333333333335,1.3333333333333333,4.0,1.0,0.25,1.0,1.0,0.6,6.985839583333333,0.14285714285714285,1.4,,True,,952,7,498.6975,5,4,1.0,10.0,Medium,3490.8824999999997,Med,General - Moderate Traveler,🤝 Small Partner Discount
620972,8,21.375,3,3,0,3,,0.05,328.05,246.33333333333334,1.6666666666666667,3,1985-08-12,M,False,False,usa,kansas city,MCI,39.297,-94.714,2023-02-26,40,952,0.75,0.0,Allegiant Air,LGA,2.64375,1.3333333333333333,2.6666666666666665,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,7.0123015625,0.16666666666666666,2.0,,True,,952,6,738.6055555555556,5,4,2.0,11.0,Medium,4431.633333333333,Med,Loyal Low,✈️ Free Flight Upgrade
620991,8,13.25,1,2,0,2,0.075,0.1,606.38,122.0,2.5,1,2001-10-25,F,False,False,usa,orlando,ORL,28.545,-81.333,2023-02-26,23,952,0.375,0.0,American Airlines,NZY,1.6479166666666667,1.6,2.0,1.0,1.0,1.0,1.0,1.0,5.037014930555555,0.0,1.5,,True,,952,3,911.38,5,2,3.0,10.0,Medium,2734.14,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
621072,8,8.5,1,1,0,1,0.1,,460.17,89.0,4.0,1,1969-09-19,F,True,True,usa,providence,PVD,41.724,-71.428,2023-02-26,56,952,0.25,0.0,Southwest Airlines,HOU,1.075,1.3333333333333333,5.0,1.0,0.0,1.0,1.0,1.0,7.858972048611111,0.0,2.0,,,True,952,2,816.1700000000001,5,1,3.0,9.0,Medium,1632.3400000000001,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
621081,9,15.88888888888889,3,3,0,3,0.15,0.15,505.4066666666667,118.33333333333333,1.6666666666666667,3,1965-02-21,F,True,False,usa,san jose,SJC,37.362,-121.929,2023-02-26,60,952,0.6666666666666666,0.0,Alaska Airlines,IAD,1.9759259259259259,1.5,3.0,1.0,0.6666666666666666,1.0,1.0,1.0,7.047637326388889,0.3333333333333333,2.0,,True,True,952,6,702.6288888888889,5,4,2.0,11.0,Medium,4215.7733333333335,Med,Loyal Low,✈️ Free Flight Upgrade
621085,8,8.75,0,1,0,1,0.25,0.1,,105.0,7.0,0,1974-12-15,F,False,False,usa,minneapolis,MSP,44.88,-93.217,2023-02-26,50,952,0.125,0.0,,,1.1020833333333333,1.3333333333333333,,,,,1.0,1.0,3.6416666666666666,0.0,1.0,,,,952,1,735.0,5,1,2.0,8.0,Low,735.0,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
621113,8,21.125,0,0,0,0,0.2,0.2,,,,0,1994-12-03,F,False,False,usa,new york,LGA,40.777,-73.872,2023-02-26,30,952,0.0,,,,2.6041666666666665,1.6,,,,,,,,,,,,,952,0,,5,1,,6.0,,,,General Traveler,💌 Generic Travel Promo Code
621150,8,10.5,0,0,0,0,,0.05,,,,0,2005-12-28,F,False,True,usa,phoenix,LUF,33.535,-112.383,2023-02-26,19,952,0.0,,,,1.29375,1.3333333333333333,,,,,,,,,,,,True,952,0,,5,1,,6.0,,,,General Traveler,💌 Generic Travel Promo Code
621291,8,20.25,4,4,0,5,0.05,0.05,429.4525,209.0,5.5,3,1971-04-16,F,True,False,usa,indianapolis,IND,39.717,-86.294,2023-02-26,54,952,1.0,0.0,Delta Air Lines,JFK,2.525,1.3333333333333333,2.25,1.0,0.25,2.25,2.25,0.8,7.5317197048611115,0.0,1.6,,True,True,952,8,1578.9524999999999,5,5,5.0,15.0,High,12631.619999999999,High,Loyal High,🏨✈️ Exclusive Free Night + Flight Deal
621552,8,10.125,0,0,0,0,0.1,,,,,0,1989-08-02,F,False,False,usa,detroit,YIP,42.238,-83.53,2023-02-26,36,952,0.0,,,,1.25,1.6,,,,,,,,,,,,,952,0,,5,1,,6.0,,,,General Traveler,💌 Generic Travel Promo Code
621607,8,12.125,2,2,0,2,0.1,,218.315,131.5,3.5,2,1991-04-09,F,False,True,canada,ottawa,YOW,45.323,-75.669,2023-02-26,34,952,0.5,0.0,AeroMéxico,JFK,1.5,1.3333333333333333,5.0,1.0,0.0,1.0,1.0,1.0,7.265785069444444,0.25,2.0,,True,True,952,4,678.565,5,2,2.0,9.0,Medium,2714.26,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
621665,9,47.666666666666664,5,4,1,6,0.2,0.05,392.598,166.5,1.75,5,1976-12-01,F,False,True,usa,chicago,MDW,41.786,-87.752,2023-02-26,48,952,1.0,0.1111111111111111,Air Canada,PHL,16.505555555555556,1.8,2.8,1.0,0.8,1.4,1.25,0.6666666666666666,8.377647395833334,0.1111111111111111,1.5,,True,True,952,9,683.973,5,5,2.0,12.0,Medium,6155.757,Med,Business Flyer,🧳 Free Checked Bag + Flexible Booking
621811,8,19.25,2,1,0,2,0.16666666666666666,,341.64,163.0,3.0,2,1983-02-24,F,True,True,usa,norfolk,NGU,36.938,-76.289,2023-02-26,42,952,0.375,0.0,Delta Air Lines,JFK,2.3916666666666666,1.6,6.5,1.0,0.0,1.0,1.0,0.5,10.763853993055555,0.0,1.5,,True,True,952,3,830.64,5,2,3.0,10.0,Medium,2491.92,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
621849,8,17.875,3,3,0,3,0.1,,341.67,141.66666666666666,2.3333333333333335,3,1971-06-15,F,True,True,usa,birmingham,BHM,33.563,-86.753,2023-02-26,54,952,0.75,0.0,American Airlines,LAX,2.2270833333333333,1.3333333333333333,3.5,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,8.136343113425927,0.16666666666666666,2.0,,True,True,952,6,672.2255555555555,5,4,2.0,11.0,Medium,4033.353333333333,Med,Loyal Low,✈️ Free Flight Upgrade
621922,8,19.0,1,1,0,1,,,263.71,98.0,3.0,1,2002-09-13,F,False,False,usa,milwaukee,MKE,42.947,-87.896,2023-02-26,23,952,0.25,0.0,Cebu Pacific,SJI,2.3625,1.3333333333333333,,0.0,0.0,1.0,1.0,1.0,9.080753819444444,0.0,2.0,,,,952,2,557.71,5,1,1.0,7.0,Low,1115.42,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
622149,8,12.5,1,1,0,1,0.1,0.1,453.63,154.0,1.0,1,1977-10-27,F,True,False,usa,santa ana,SNA,33.676,-117.868,2023-02-26,47,952,0.25,0.0,American Airlines,ORD,1.5645833333333334,2.0,2.0,1.0,0.0,1.0,1.0,1.0,4.514979513888889,0.5,2.0,,,True,952,2,607.63,5,1,2.0,8.0,Low,1215.26,Low,Discount Hunter,💸 Special Discount Codes & Flash Deals
622248,8,15.375,3,3,0,4,0.15,0.1,318.7966666666667,105.33333333333333,5.333333333333333,3,1988-11-15,F,True,False,usa,indianapolis,IND,39.717,-86.294,2023-02-26,36,952,0.75,0.0,Delta Air Lines,FAT,1.925,1.3333333333333333,5.333333333333333,1.0,1.0,1.0,1.0,0.75,7.077046064814815,0.0,1.5,,True,True,952,6,880.5744444444445,5,4,3.0,12.0,Medium,5283.446666666667,Med,Loyal Low,✈️ Free Flight Upgrade
622293,10,11.2,3,1,0,3,0.13333333333333333,,1189.67,226.0,3.0,3,1995-06-25,F,False,False,usa,las vegas,LAS,36.08,-115.152,2023-02-26,30,952,0.4,0.0,Delta Air Lines,JFK,1.41,1.6666666666666667,6.0,1.0,0.6666666666666666,1.6666666666666667,2.0,0.3333333333333333,8.962288888888889,0.5,1.3333333333333333,,True,,952,4,1867.67,5,2,5.0,12.0,Medium,7470.68,High,General - Potential Loyal,📈 Early Loyalty Access Offer
622343,8,36.0,2,1,1,3,0.2,0.1,317.085,246.0,2.0,2,1977-06-15,F,False,False,usa,chicago,ORD,41.979,-87.904,2023-02-26,48,952,0.375,0.3333333333333333,Air Canada,LGA,11.96202195625,1.3333333333333333,4.5,1.0,1.0,1.0,1.0,0.3333333333333333,6.142932291666667,0.0,1.0,True,True,,952,3,809.085,5,2,2.0,9.0,Medium,2427.255,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
622418,8,44.125,2,2,1,3,0.125,,1341.96,95.5,1.0,2,1982-10-19,M,False,True,usa,honolulu,HNL,21.316,-157.927,2023-02-26,42,952,0.5,0.25,JetBlue Airways,DCA,17.3875,1.3333333333333333,2.5,1.0,0.5,1.0,1.0,0.6666666666666666,10.486527604166668,0.25,1.3333333333333333,,True,True,952,4,1437.46,5,2,4.0,11.0,Medium,5749.84,Med,Business Flyer,🧳 Free Checked Bag + Flexible Booking
622464,8,13.5,2,1,0,2,0.1,,341.69,120.0,0.0,2,1977-06-12,F,True,False,usa,new orleans,NBG,29.825,-90.035,2023-02-26,48,952,0.375,0.0,American Airlines,BOS,1.65625,1.6,3.0,1.0,1.5,1.0,1.0,0.5,7.739439583333334,0.0,1.5,,True,True,952,3,341.69,5,2,1.0,8.0,Low,1025.07,Low,General - Casual,📰 Newsletter + 10% First Booking Coupon
622708,8,18.625,2,4,0,4,0.175,0.075,364.53,101.25,5.5,2,1982-03-20,F,False,False,usa,new york,LGA,40.777,-73.872,2023-02-26,43,952,0.75,0.0,American Airlines,PHX,2.347916666666667,1.3333333333333333,3.5,1.0,0.5,1.0,1.0,1.0,8.40144552951389,0.3333333333333333,1.5,,True,,952,6,921.405,5,4,3.0,12.0,Medium,5528.43,Med,Loyal Low,✈️ Free Flight Upgrade
622813,8,15.625,4,3,0,4,0.175,,353.5,125.0,1.6666666666666667,3,1972-01-13,F,False,False,usa,baltimore,BWI,39.175,-76.668,2023-02-27,53,951,0.875,0.0,American Airlines,BOS,1.9229166666666666,1.6,2.5,1.0,0.75,1.5,1.0,0.75,7.51452019675926,0.0,1.75,,True,,951,7,561.8333333333334,5,4,1.0,10.0,Medium,3932.8333333333335,Med,Loyal Low,✈️ Free Flight Upgrade
623043,8,13.0,4,4,0,4,,,546.76,126.75,1.0,3,1985-05-27,F,False,False,canada,edmonton,YXD,53.573,-113.521,2023-02-27,40,951,1.0,0.0,AirTran Airways,CMH,1.6104166666666666,1.3333333333333333,2.5,1.0,1.0,1.25,1.25,1.0,7.940635590277778,0.0,2.0,,True,,951,8,673.51,5,5,2.0,12.0,Medium,5388.08,Med,Loyal Low,✈️ Free Flight Upgrade
623077,8,15.5,2,4,0,4,0.15,,348.675,221.75,5.5,2,1988-12-14,M,False,False,usa,miami,TNT,25.862,-80.897,2023-02-27,36,951,0.75,0.0,Allegiant Air,BOS,1.93125,1.3333333333333333,3.5,1.0,0.5,1.0,1.0,1.0,10.611436588541666,0.16666666666666666,1.5,,True,,951,6,1568.3,5,4,5.0,14.0,High,9409.8,High,Loyal High,🏨✈️ Exclusive Free Night + Flight Deal
623087,9,20.22222222222222,3,3,0,3,0.05,,390.37666666666667,268.3333333333333,2.6666666666666665,3,1976-03-10,F,False,False,usa,new york,LGA,40.777,-73.872,2023-02-27,49,951,0.6666666666666666,0.0,Air Canada,SAT,2.5185185185185186,1.8,3.6666666666666665,1.0,0.0,1.0,1.0,1.0,8.726834780092593,0.0,2.0,,True,,951,6,1105.9322222222222,5,4,4.0,13.0,High,6635.593333333333,High,Loyal High,🏨✈️ Exclusive Free Night + Flight Deal
623142,8,21.5,2,1,0,2,0.075,,2362.83,164.0,2.0,2,1983-07-07,F,True,True,usa,baltimore,BWI,39.175,-76.668,2023-02-27,42,951,0.375,0.0,Air India Limited,HKG,2.68125,1.6,8.0,0.5,0.5,1.5,1.0,0.5,7.823022743055556,0.3333333333333333,1.5,,True,True,951,3,2690.83,5,2,5.0,12.0,Medium,8072.49,High,General - Potential Loyal,📈 Early Loyalty Access Offer
623417,8,10.625,0,0,0,0,0.125,0.1,,,,0,1969-06-06,F,True,True,usa,sacramento,MHR,38.554,-121.297,2023-02-27,56,951,0.0,,,,1.3125,1.6,,,,,,,,,,,,True,951,0,,5,1,,6.0,,,,General Traveler,💌 Generic Travel Promo Code
623691,8,17.0,1,1,0,1,0.05,0.1,474.78,99.0,8.0,1,1999-06-05,F,False,False,usa,detroit,YIP,42.238,-83.53,2023-02-27,26,951,0.25,0.0,WestJet,YYC,2.1104166666666666,1.3333333333333333,9.0,1.0,0.0,1.0,1.0,1.0,224.81166510416668,0.5,2.0,,,,951,2,1266.78,5,1,4.0,10.0,Medium,2533.56,Low,Discount Hunter,💸 Special Discount Codes & Flash Deals
623750,8,20.0,2,2,0,2,0.3,0.05,405.785,187.0,5.0,2,1980-10-14,F,False,True,usa,chicago,UGN,42.422,-87.868,2023-02-27,44,951,0.5,0.0,Delta Air Lines,FAT,2.46875,1.3333333333333333,6.5,1.0,0.0,1.0,1.0,1.0,7.320273958333334,0.0,2.0,,True,True,951,4,1340.785,5,2,4.0,11.0,Medium,5363.14,Med,General - Moderate Traveler,🤝 Small Partner Discount
623815,8,14.875,3,3,0,3,0.125,,282.2033333333333,134.0,1.6666666666666667,2,1991-11-06,F,False,False,canada,calgary,YYC,51.114,-114.02,2023-02-27,33,951,0.75,0.0,American Airlines,LAX,1.8729166666666668,1.3333333333333333,3.0,1.0,0.3333333333333333,1.0,1.0,1.0,7.194717997685185,0.16666666666666666,2.0,,True,,951,6,505.53666666666663,5,4,1.0,10.0,Medium,3033.22,Low,Loyal Low,✈️ Free Flight Upgrade
623850,8,21.125,5,5,0,5,0.2,0.05,216.104,187.4,4.2,4,1977-08-07,F,False,False,canada,toronto,YYZ,43.677,-79.631,2023-02-27,48,951,1.25,0.0,Ryanair,JFK,2.6083333333333334,1.3333333333333333,6.25,0.8,0.2,1.0,1.0,1.0,5.649434930555556,0.1,2.0,,True,,951,10,1003.1840000000001,5,5,3.0,13.0,Medium,10031.84,High,Loyal Medium,🏨✈️ 1 Night Free Hotel with Flight Booking
623935,9,23.11111111111111,1,1,0,2,0.1,0.075,4688.71,93.0,8.0,1,1965-02-01,F,True,True,usa,new york,LGA,40.777,-73.872,2023-02-27,60,951,0.2222222222222222,0.0,Japan Airlines,HKG,2.8444444444444446,1.5,9.0,1.0,1.0,2.0,3.0,0.5,3.9604166666666667,0.0,1.0,,,True,951,2,5432.71,5,1,5.0,11.0,Medium,10865.42,High,General - Potential Loyal,📈 Early Loyalty Access Offer
623941,8,13.5,3,3,0,4,0.27499999999999997,0.05,227.18666666666667,233.66666666666666,4.0,3,1983-07-08,F,False,True,canada,toronto,YYZ,43.677,-79.631,2023-02-27,42,951,0.75,0.0,American Airlines,LGA,1.675,2.0,2.6666666666666665,1.0,1.3333333333333333,2.0,1.0,0.75,6.682861168981481,0.16666666666666666,1.5,,True,True,951,6,1161.8533333333332,5,4,4.0,13.0,High,6971.119999999999,High,Loyal High,🏨✈️ Exclusive Free Night + Flight Deal
623949,8,13.75,3,3,0,3,0.2,,95.75666666666666,161.66666666666666,4.666666666666667,3,1976-05-21,M,True,False,usa,new york,LGA,40.777,-73.872,2023-02-27,49,951,0.75,0.0,Allegiant Air,CLT,1.7125,1.3333333333333333,5.666666666666667,1.0,0.6666666666666666,1.0,1.0,1.0,9.572170833333333,0.16666666666666666,2.0,,True,True,951,6,850.2011111111111,5,4,3.0,12.0,Medium,5101.206666666667,Med,Loyal Low,✈️ Free Flight Upgrade
623972,8,21.5,3,3,0,3,,0.1,508.4066666666667,196.33333333333334,2.0,3,1970-03-18,F,True,False,usa,new york,LGA,40.777,-73.872,2023-02-27,55,951,0.75,0.0,American Airlines,FAT,2.6458333333333335,1.3333333333333333,3.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,7.048925405092593,0.0,2.0,,True,True,951,6,901.0733333333334,5,4,3.0,12.0,Medium,5406.4400000000005,Med,Loyal Low,✈️ Free Flight Upgrade
624198,8,14.625,3,3,0,3,0.25,0.2,775.3566666666667,77.33333333333333,3.6666666666666665,3,1982-04-18,F,False,False,usa,new york,JFK,40.64,-73.779,2023-02-27,43,951,0.75,0.0,Cebu Pacific,SJC,1.8104166666666666,1.3333333333333333,5.0,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,8.29153732638889,0.0,2.0,,True,,951,6,1058.9122222222222,5,4,4.0,13.0,High,6353.473333333333,High,Loyal High,🏨✈️ Exclusive Free Night + Flight Deal
